m,TagName,
"2020-12-01 00:00:00","c","2650"
"2020-12-01 00:00:00","c#","5744"
"2020-12-01 00:00:00","c++","4451"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","535"
"2020-12-01 00:00:00","java","7832"
"2020-12-01 00:00:00","javascript","16031"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4797"
"2020-12-01 00:00:00","python","22228"
"2020-12-01 00:00:00","r","4343"
"2020-12-01 00:00:00","ruby","501"
"2020-12-01 00:00:00","swift","2100"
"2021-01-01 00:00:00","assembly","309"
"2021-01-01 00:00:00","c","2570"
"2021-01-01 00:00:00","c#","6196"
"2021-01-01 00:00:00","c++","4107"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","567"
"2021-01-01 00:00:00","java","8040"
"2021-01-01 00:00:00","javascript","16884"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4755"
"2021-01-01 00:00:00","python","22891"
"2021-01-01 00:00:00","r","4340"
"2021-01-01 00:00:00","ruby","523"
"2021-01-01 00:00:00","swift","2320"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2242"
"2021-02-01 00:00:00","c#","5807"
"2021-02-01 00:00:00","c++","4098"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","570"
"2021-02-01 00:00:00","java","7595"
"2021-02-01 00:00:00","javascript","15296"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4376"
"2021-02-01 00:00:00","python","21418"
"2021-02-01 00:00:00","r","4328"
"2021-02-01 00:00:00","ruby","531"
"2021-02-01 00:00:00","swift","2264"
"2021-03-01 00:00:00","assembly","320"
"2021-03-01 00:00:00","c","2488"
"2021-03-01 00:00:00","c#","6397"
"2021-03-01 00:00:00","c++","4307"
"2021-03-01 00:00:00","delphi","256"
"2021-03-01 00:00:00","go","760"
"2021-03-01 00:00:00","java","8673"
"2021-03-01 00:00:00","javascript","16777"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4752"
"2021-03-01 00:00:00","python","23936"
"2021-03-01 00:00:00","r","5180"
"2021-03-01 00:00:00","ruby","498"
"2021-03-01 00:00:00","swift","2387"
"2021-04-01 00:00:00","assembly","321"
"2021-04-01 00:00:00","c","2300"
"2021-04-01 00:00:00","c#","5910"
"2021-04-01 00:00:00","c++","3948"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","626"
"2021-04-01 00:00:00","java","7935"
"2021-04-01 00:00:00","javascript","15866"
"2021-04-01 00:00:00","perl","137"
"2021-04-01 00:00:00","php","4324"
"2021-04-01 00:00:00","python","22723"
"2021-04-01 00:00:00","r","4802"
"2021-04-01 00:00:00","ruby","518"
"2021-04-01 00:00:00","swift","2112"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2092"
"2021-05-01 00:00:00","c#","5756"
"2021-05-01 00:00:00","c++","4195"
"2021-05-01 00:00:00","delphi","169"
"2021-05-01 00:00:00","go","643"
"2021-05-01 00:00:00","java","7972"
"2021-05-01 00:00:00","javascript","15831"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4254"
"2021-05-01 00:00:00","python","22473"
"2021-05-01 00:00:00","r","4670"
"2021-05-01 00:00:00","ruby","400"
"2021-05-01 00:00:00","swift","1869"
"2021-06-01 00:00:00","assembly","261"
"2021-06-01 00:00:00","c","1870"
"2021-06-01 00:00:00","c#","5635"
"2021-06-01 00:00:00","c++","3830"
"2021-06-01 00:00:00","delphi","126"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7606"
"2021-06-01 00:00:00","javascript","15031"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4090"
"2021-06-01 00:00:00","python","20962"
"2021-06-01 00:00:00","r","4286"
"2021-06-01 00:00:00","ruby","421"
"2021-06-01 00:00:00","swift","1804"
"2021-07-01 00:00:00","assembly","182"
"2021-07-01 00:00:00","c","1628"
"2021-07-01 00:00:00","c#","5220"
"2021-07-01 00:00:00","c++","3520"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","604"
"2021-07-01 00:00:00","java","6968"
"2021-07-01 00:00:00","javascript","14783"
"2021-07-01 00:00:00","perl","139"
"2021-07-01 00:00:00","php","3892"
"2021-07-01 00:00:00","python","20634"
"2021-07-01 00:00:00","r","4050"
"2021-07-01 00:00:00","ruby","446"
"2021-07-01 00:00:00","swift","1977"
"2021-08-01 00:00:00","assembly","163"
"2021-08-01 00:00:00","c","1533"
"2021-08-01 00:00:00","c#","5125"
"2021-08-01 00:00:00","c++","3258"
"2021-08-01 00:00:00","delphi","136"
"2021-08-01 00:00:00","go","747"
"2021-08-01 00:00:00","java","6778"
"2021-08-01 00:00:00","javascript","14692"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3888"
"2021-08-01 00:00:00","python","19882"
"2021-08-01 00:00:00","r","4040"
"2021-08-01 00:00:00","ruby","447"
"2021-08-01 00:00:00","swift","1902"
"2021-09-01 00:00:00","assembly","193"
"2021-09-01 00:00:00","c","1706"
"2021-09-01 00:00:00","c#","5068"
"2021-09-01 00:00:00","c++","3608"
"2021-09-01 00:00:00","delphi","136"
"2021-09-01 00:00:00","go","622"
"2021-09-01 00:00:00","java","6625"
"2021-09-01 00:00:00","javascript","14458"
"2021-09-01 00:00:00","perl","113"
"2021-09-01 00:00:00","php","3692"
"2021-09-01 00:00:00","python","19066"
"2021-09-01 00:00:00","r","3904"
"2021-09-01 00:00:00","ruby","446"
"2021-09-01 00:00:00","swift","1626"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2096"
"2021-10-01 00:00:00","c#","5296"
"2021-10-01 00:00:00","c++","3741"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","701"
"2021-10-01 00:00:00","java","6601"
"2021-10-01 00:00:00","javascript","13868"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3596"
"2021-10-01 00:00:00","python","19857"
"2021-10-01 00:00:00","r","4182"
"2021-10-01 00:00:00","ruby","416"
"2021-10-01 00:00:00","swift","1568"
"2021-11-01 00:00:00","assembly","288"
"2021-11-01 00:00:00","c","2215"
"2021-11-01 00:00:00","c#","5615"
"2021-11-01 00:00:00","c++","3836"
"2021-11-01 00:00:00","delphi","141"
"2021-11-01 00:00:00","go","656"
"2021-11-01 00:00:00","java","6937"
"2021-11-01 00:00:00","javascript","13541"
"2021-11-01 00:00:00","perl","78"
"2021-11-01 00:00:00","php","3515"
"2021-11-01 00:00:00","python","20138"
"2021-11-01 00:00:00","r","4036"
"2021-11-01 00:00:00","ruby","393"
"2021-11-01 00:00:00","swift","1538"
"2021-12-01 00:00:00","assembly","282"
"2021-12-01 00:00:00","c","2225"
"2021-12-01 00:00:00","c#","5608"
"2021-12-01 00:00:00","c++","3819"
"2021-12-01 00:00:00","delphi","160"
"2021-12-01 00:00:00","go","761"
"2021-12-01 00:00:00","java","7367"
"2021-12-01 00:00:00","javascript","14979"
"2021-12-01 00:00:00","perl","103"
"2021-12-01 00:00:00","php","3648"
"2021-12-01 00:00:00","python","21632"
"2021-12-01 00:00:00","r","3870"
"2021-12-01 00:00:00","ruby","425"
"2021-12-01 00:00:00","swift","1641"
"2022-01-01 00:00:00","assembly","240"
"2022-01-01 00:00:00","c","2051"
"2022-01-01 00:00:00","c#","5875"
"2022-01-01 00:00:00","c++","3858"
"2022-01-01 00:00:00","delphi","151"
"2022-01-01 00:00:00","go","784"
"2022-01-01 00:00:00","java","7634"
"2022-01-01 00:00:00","javascript","16144"
"2022-01-01 00:00:00","perl","129"
"2022-01-01 00:00:00","php","3952"
"2022-01-01 00:00:00","python","22478"
"2022-01-01 00:00:00","r","4233"
"2022-01-01 00:00:00","ruby","476"
"2022-01-01 00:00:00","swift","1973"
"2022-02-01 00:00:00","assembly","225"
"2022-02-01 00:00:00","c","1774"
"2022-02-01 00:00:00","c#","5793"
"2022-02-01 00:00:00","c++","3453"
"2022-02-01 00:00:00","delphi","188"
"2022-02-01 00:00:00","go","688"
"2022-02-01 00:00:00","java","7223"
"2022-02-01 00:00:00","javascript","15338"
"2022-02-01 00:00:00","perl","97"
"2022-02-01 00:00:00","php","3684"
"2022-02-01 00:00:00","python","22473"
"2022-02-01 00:00:00","r","4326"
"2022-02-01 00:00:00","ruby","455"
"2022-02-01 00:00:00","swift","1866"
"2022-03-01 00:00:00","assembly","250"
"2022-03-01 00:00:00","c","2088"
"2022-03-01 00:00:00","c#","6452"
"2022-03-01 00:00:00","c++","3820"
"2022-03-01 00:00:00","delphi","132"
"2022-03-01 00:00:00","go","826"
"2022-03-01 00:00:00","java","8043"
"2022-03-01 00:00:00","javascript","16232"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3732"
"2022-03-01 00:00:00","python","24447"
"2022-03-01 00:00:00","r","5075"
"2022-03-01 00:00:00","ruby","526"
"2022-03-01 00:00:00","swift","2062"
"2022-04-01 00:00:00","assembly","265"
"2022-04-01 00:00:00","c","1857"
"2022-04-01 00:00:00","c#","5904"
"2022-04-01 00:00:00","c++","3835"
"2022-04-01 00:00:00","delphi","122"
"2022-04-01 00:00:00","go","753"
"2022-04-01 00:00:00","java","7787"
"2022-04-01 00:00:00","javascript","15889"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3780"
"2022-04-01 00:00:00","python","23449"
"2022-04-01 00:00:00","r","4765"
"2022-04-01 00:00:00","ruby","492"
"2022-04-01 00:00:00","swift","1765"
"2022-05-01 00:00:00","assembly","286"
"2022-05-01 00:00:00","c","1907"
"2022-05-01 00:00:00","c#","6252"
"2022-05-01 00:00:00","c++","3864"
"2022-05-01 00:00:00","delphi","129"
"2022-05-01 00:00:00","go","672"
"2022-05-01 00:00:00","java","7815"
"2022-05-01 00:00:00","javascript","15989"
"2022-05-01 00:00:00","perl","94"
"2022-05-01 00:00:00","php","3989"
"2022-05-01 00:00:00","python","23038"
"2022-05-01 00:00:00","r","4820"
"2022-05-01 00:00:00","ruby","501"
"2022-05-01 00:00:00","swift","1740"
"2022-06-01 00:00:00","assembly","247"
"2022-06-01 00:00:00","c","1659"
"2022-06-01 00:00:00","c#","6065"
"2022-06-01 00:00:00","c++","3382"
"2022-06-01 00:00:00","delphi","125"
"2022-06-01 00:00:00","go","735"
"2022-06-01 00:00:00","java","7015"
"2022-06-01 00:00:00","javascript","15158"
"2022-06-01 00:00:00","perl","124"
"2022-06-01 00:00:00","php","3831"
"2022-06-01 00:00:00","python","22201"
"2022-06-01 00:00:00","r","4402"
"2022-06-01 00:00:00","ruby","479"
"2022-06-01 00:00:00","swift","1790"
"2022-07-01 00:00:00","assembly","210"
"2022-07-01 00:00:00","c","1493"
"2022-07-01 00:00:00","c#","5963"
"2022-07-01 00:00:00","c++","3265"
"2022-07-01 00:00:00","delphi","127"
"2022-07-01 00:00:00","go","745"
"2022-07-01 00:00:00","java","6619"
"2022-07-01 00:00:00","javascript","15194"
"2022-07-01 00:00:00","perl","130"
"2022-07-01 00:00:00","php","3778"
"2022-07-01 00:00:00","python","22481"
"2022-07-01 00:00:00","r","4194"
"2022-07-01 00:00:00","ruby","452"
"2022-07-01 00:00:00","swift","1755"
"2022-08-01 00:00:00","assembly","178"
"2022-08-01 00:00:00","c","1510"
"2022-08-01 00:00:00","c#","6348"
"2022-08-01 00:00:00","c++","3249"
"2022-08-01 00:00:00","delphi","133"
"2022-08-01 00:00:00","go","859"
"2022-08-01 00:00:00","java","6542"
"2022-08-01 00:00:00","javascript","15623"
"2022-08-01 00:00:00","perl","119"
"2022-08-01 00:00:00","php","3782"
"2022-08-01 00:00:00","python","21980"
"2022-08-01 00:00:00","r","4347"
"2022-08-01 00:00:00","ruby","477"
"2022-08-01 00:00:00","swift","1745"
"2022-09-01 00:00:00","assembly","191"
"2022-09-01 00:00:00","c","1661"
"2022-09-01 00:00:00","c#","5771"
"2022-09-01 00:00:00","c++","3111"
"2022-09-01 00:00:00","delphi","148"
"2022-09-01 00:00:00","go","845"
"2022-09-01 00:00:00","java","6309"
"2022-09-01 00:00:00","javascript","14404"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","3413"
"2022-09-01 00:00:00","python","20340"
"2022-09-01 00:00:00","r","4026"
"2022-09-01 00:00:00","ruby","477"
"2022-09-01 00:00:00","swift","1816"
"2022-10-01 00:00:00","assembly","243"
"2022-10-01 00:00:00","c","2020"
"2022-10-01 00:00:00","c#","5843"
"2022-10-01 00:00:00","c++","3249"
"2022-10-01 00:00:00","delphi","153"
"2022-10-01 00:00:00","go","744"
"2022-10-01 00:00:00","java","6559"
"2022-10-01 00:00:00","javascript","14203"
"2022-10-01 00:00:00","perl","82"
"2022-10-01 00:00:00","php","3407"
"2022-10-01 00:00:00","python","22265"
"2022-10-01 00:00:00","r","4538"
"2022-10-01 00:00:00","ruby","437"
"2022-10-01 00:00:00","swift","1650"
"2022-11-01 00:00:00","assembly","331"
"2022-11-01 00:00:00","c","2496"
"2022-11-01 00:00:00","c#","6803"
"2022-11-01 00:00:00","c++","3933"
"2022-11-01 00:00:00","delphi","127"
"2022-11-01 00:00:00","go","874"
"2022-11-01 00:00:00","java","7994"
"2022-11-01 00:00:00","javascript","16278"
"2022-11-01 00:00:00","perl","123"
"2022-11-01 00:00:00","php","4242"
"2022-11-01 00:00:00","python","25971"
"2022-11-01 00:00:00","r","4902"
"2022-11-01 00:00:00","ruby","485"
"2022-11-01 00:00:00","swift","1888"
